run_id,scenario,intensity,run,flowId,role,src,dst,dst_port,tx,rx,lost,rx_bytes,t_first_tx,t_last_rx,throughput_mbps,owd_ms,pdv_ms
blackhole_i1.0_r10,blackhole,1.0,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.3778584433318161,0.09198998634501593
blackhole_i1.0_r10,blackhole,1.0,10,2,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r1,greyhole,0.1,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.38930996813837054,0.09596267637687757
greyhole_i0.1_r1,greyhole,0.1,1,2,pump,192.168.1.9,192.168.1.1,8080,1965,1962,3,1059480,3.01887,19.9997,0.4995773905724501,0.5214016309887869,0.10895871559633027
greyhole_i0.1_r1,greyhole,0.1,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r2,greyhole,0.1,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.37587710514337735,0.0897464724624488
greyhole_i0.1_r2,greyhole,0.1,2,2,pump,192.168.1.9,192.168.1.1,8080,1982,1980,2,1069200,3.01607,19.9996,0.5040344084095304,0.5107121212121212,0.10846010101010102
greyhole_i0.1_r2,greyhole,0.1,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r3,greyhole,0.1,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.36530996813837047,0.06563495675921711
greyhole_i0.1_r3,greyhole,0.1,3,2,pump,192.168.1.9,192.168.1.1,8080,1967,1966,1,1061640,3.01311,19.9998,0.500386788278636,0.5094760935910478,0.11004628687690743
greyhole_i0.1_r3,greyhole,0.1,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r4,greyhole,0.1,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.39646654528903047,0.10958670914883933
greyhole_i0.1_r4,greyhole,0.1,4,2,pump,192.168.1.9,192.168.1.1,8080,1983,1981,2,1069740,3.01675,19.9996,0.5042405387729129,0.5223674911660778,0.12409893992932863
greyhole_i0.1_r4,greyhole,0.1,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r5,greyhole,0.1,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.38088165680473374,0.08958215748748292
greyhole_i0.1_r5,greyhole,0.1,5,2,pump,192.168.1.9,192.168.1.1,8080,1965,1964,1,1060560,3.01606,19.9996,0.49994902976838296,0.5258350305498981,0.1308640529531568
greyhole_i0.1_r5,greyhole,0.1,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r6,greyhole,0.1,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.37042558033682293,0.08874283113336368
greyhole_i0.1_r6,greyhole,0.1,6,2,pump,192.168.1.9,192.168.1.1,8080,1963,1963,0,1060020,3.00866,19.9997,0.49945049702632316,0.504649516046867,0.1123520122261844
greyhole_i0.1_r6,greyhole,0.1,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r7,greyhole,0.1,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.37947610377787894,0.08848975876194812
greyhole_i0.1_r7,greyhole,0.1,7,2,pump,192.168.1.9,192.168.1.1,8080,1961,1960,1,1058400,3.01764,19.9956,0.4991690537824708,0.5239642857142857,0.1171969387755102
greyhole_i0.1_r7,greyhole,0.1,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r8,greyhole,0.1,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.38717387346381427,0.10318024578971324
greyhole_i0.1_r8,greyhole,0.1,8,2,pump,192.168.1.9,192.168.1.1,8080,1978,1978,0,1068120,3.01486,19.9997,0.5034226419296172,0.5054241658240648,0.10724165824064713
greyhole_i0.1_r8,greyhole,0.1,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r9,greyhole,0.1,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.3744383249886208,0.08512061902594448
greyhole_i0.1_r9,greyhole,0.1,9,2,pump,192.168.1.9,192.168.1.1,8080,1980,1980,0,1069200,3.00724,19.9997,0.5037381663991991,0.5096464646464648,0.12104292929292929
greyhole_i0.1_r9,greyhole,0.1,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.1_r10,greyhole,0.1,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9997,0.5588161696259875,0.37778288575329994,0.0904424214838416
greyhole_i0.1_r10,greyhole,0.1,10,2,pump,192.168.1.9,192.168.1.1,8080,1969,1967,2,1062180,3.01551,20.0001,0.5006327547810103,0.5204168784951703,0.1268418912048805
greyhole_i0.1_r10,greyhole,0.1,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r1,greyhole,0.2,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.3876349567592171,0.10248338643604915
greyhole_i0.2_r1,greyhole,0.2,1,2,pump,192.168.1.9,192.168.1.1,8080,1752,1750,2,945000,3.01887,19.9956,0.44570425989510626,0.5148988571428572,0.10372400000000001
greyhole_i0.2_r1,greyhole,0.2,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r2,greyhole,0.2,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.3690691852526172,0.07620254893035958
greyhole_i0.2_r2,greyhole,0.2,2,2,pump,192.168.1.9,192.168.1.1,8080,1774,1772,2,956880,3.01607,19.9998,0.45108002312251816,0.5183972911963882,0.1126546275395034
greyhole_i0.2_r2,greyhole,0.2,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r3,greyhole,0.2,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.3659767865270824,0.06715248065543923
greyhole_i0.2_r3,greyhole,0.2,3,2,pump,192.168.1.9,192.168.1.1,8080,1755,1754,1,947160,3.01311,19.9997,0.4464311280085264,0.5203933865450399,0.12562257696693274
greyhole_i0.2_r3,greyhole,0.2,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r4,greyhole,0.2,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.3871624943104233,0.09706463359126082
greyhole_i0.2_r4,greyhole,0.2,4,2,pump,192.168.1.9,192.168.1.1,8080,1766,1764,2,952560,3.01675,19.9997,0.44900306386990335,0.5142012471655328,0.10870634920634921
greyhole_i0.2_r4,greyhole,0.2,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r5,greyhole,0.2,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.38939918070095586,0.10539053254437869
greyhole_i0.2_r5,greyhole,0.2,5,2,pump,192.168.1.9,192.168.1.1,8080,1763,1763,0,952020,3.01655,19.9997,0.44877840676406094,0.522583664208735,0.12052977878615995
greyhole_i0.2_r5,greyhole,0.2,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r6,greyhole,0.2,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.370659080564406,0.09020983158852981
greyhole_i0.2_r6,greyhole,0.2,6,2,pump,192.168.1.9,192.168.1.1,8080,1749,1749,0,944460,3.00866,19.9997,0.44500199658636735,0.5086643796455117,0.11726758147512865
greyhole_i0.2_r6,greyhole,0.2,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r7,greyhole,0.2,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.37452571688666364,0.08020027309968138
greyhole_i0.2_r7,greyhole,0.2,7,2,pump,192.168.1.9,192.168.1.1,8080,1766,1765,1,953100,3.01764,19.9956,0.4495068264928882,0.520043059490085,0.1093342776203966
greyhole_i0.2_r7,greyhole,0.2,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r8,greyhole,0.2,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.3796722803823395,0.09156941283568502
greyhole_i0.2_r8,greyhole,0.2,8,2,pump,192.168.1.9,192.168.1.1,8080,1768,1768,0,954720,3.01486,19.9997,0.4499753442525597,0.5035509049773755,0.09615101809954751
greyhole_i0.2_r8,greyhole,0.2,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r9,greyhole,0.2,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.38069185252617205,0.07283022303140647
greyhole_i0.2_r9,greyhole,0.2,9,2,pump,192.168.1.9,192.168.1.1,8080,1753,1753,0,946620,3.00724,19.9956,0.44609407904619125,0.5199212778094695,0.12653051911009697
greyhole_i0.2_r9,greyhole,0.2,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.2_r10,greyhole,0.2,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.37627218934911244,0.08808010923987254
greyhole_i0.2_r10,greyhole,0.2,10,2,pump,192.168.1.9,192.168.1.1,8080,1756,1754,2,947160,3.01551,19.9996,0.4464340212927666,0.5281864310148233,0.12661288483466362
greyhole_i0.2_r10,greyhole,0.2,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r1,greyhole,0.3,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.3843654984069185,0.09447519344560765
greyhole_i0.3_r1,greyhole,0.3,1,2,pump,192.168.1.9,192.168.1.1,8080,1518,1516,2,818640,3.01887,19.9956,0.38610723314341777,0.5204228232189974,0.10625263852242743
greyhole_i0.3_r1,greyhole,0.3,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r2,greyhole,0.3,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9996,0.5588378858812036,0.37397906235776057,0.08171187983614019
greyhole_i0.3_r2,greyhole,0.3,2,2,pump,192.168.1.9,192.168.1.1,8080,1563,1562,1,843480,3.01607,20.0,0.39761777230951995,0.5156376440460948,0.11041741357234314
greyhole_i0.3_r2,greyhole,0.3,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r3,greyhole,0.3,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.36585207100591716,0.06564542558033681
greyhole_i0.3_r3,greyhole,0.3,3,2,pump,192.168.1.9,192.168.1.1,8080,1548,1547,1,835380,3.01311,19.9914,0.3939377684617067,0.5264557207498384,0.12661667744020685
greyhole_i0.3_r3,greyhole,0.3,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r4,greyhole,0.3,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.3875703231679563,0.0958675466545289
greyhole_i0.3_r4,greyhole,0.3,4,2,pump,192.168.1.9,192.168.1.1,8080,1538,1538,0,830520,3.01675,19.9956,0.3915723218547964,0.5214837451235371,0.11841287386215865
greyhole_i0.3_r4,greyhole,0.3,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r5,greyhole,0.3,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.3887478379608557,0.1018675466545289
greyhole_i0.3_r5,greyhole,0.3,5,2,pump,192.168.1.9,192.168.1.1,8080,1526,1526,0,824040,3.01655,19.9997,0.38832833121762,0.5032470511140237,0.11346133682830929
greyhole_i0.3_r5,greyhole,0.3,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r6,greyhole,0.3,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.3723809740555303,0.09215930814747383
greyhole_i0.3_r6,greyhole,0.3,6,2,pump,192.168.1.9,192.168.1.1,8080,1511,1511,0,815940,3.00866,19.9997,0.38436155253916326,0.5138464592984778,0.13081336863004633
greyhole_i0.3_r6,greyhole,0.3,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r7,greyhole,0.3,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.379301775147929,0.08503368229403734
greyhole_i0.3_r7,greyhole,0.3,7,2,pump,192.168.1.9,192.168.1.1,8080,1561,1561,0,842940,3.01764,19.9916,0.3976462665823044,0.5246265214606022,0.1099724535554132
greyhole_i0.3_r7,greyhole,0.3,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r8,greyhole,0.3,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.37661356395084206,0.0849390077378243
greyhole_i0.3_r8,greyhole,0.3,8,2,pump,192.168.1.9,192.168.1.1,8080,1551,1551,0,837540,3.01486,19.9998,0.3947441443681244,0.5154564796905222,0.1114822695035461
greyhole_i0.3_r8,greyhole,0.3,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r9,greyhole,0.3,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.3676945835229859,0.07790714610832955
greyhole_i0.3_r9,greyhole,0.3,9,2,pump,192.168.1.9,192.168.1.1,8080,1547,1547,0,835380,3.00724,19.9914,0.3937697200380628,0.5111150614091791,0.11672592113768586
greyhole_i0.3_r9,greyhole,0.3,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.3_r10,greyhole,0.3,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.3816203914428767,0.09815430131998179
greyhole_i0.3_r10,greyhole,0.3,10,2,pump,192.168.1.9,192.168.1.1,8080,1565,1563,2,844020,3.01551,19.9997,0.3978177104813528,0.5226442738323737,0.1227703134996801
greyhole_i0.3_r10,greyhole,0.3,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r1,greyhole,0.4,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.3806945835229859,0.08924260355029585
greyhole_i0.4_r1,greyhole,0.4,1,2,pump,192.168.1.9,192.168.1.1,8080,1312,1310,2,707400,3.01887,19.9957,0.3336395075586516,0.5321603053435114,0.1218709923664122
greyhole_i0.4_r1,greyhole,0.4,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r2,greyhole,0.4,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.3742171142467,0.08356668183887118
greyhole_i0.4_r2,greyhole,0.4,2,2,pump,192.168.1.9,192.168.1.1,8080,1343,1342,1,724680,3.01607,19.9996,0.34162332125534833,0.5165305514157973,0.1083263785394933
greyhole_i0.4_r2,greyhole,0.4,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r3,greyhole,0.4,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.36759581247155215,0.06983841602184797
greyhole_i0.4_r3,greyhole,0.4,3,2,pump,192.168.1.9,192.168.1.1,8080,1337,1337,0,721980,3.01311,19.9915,0.3404600464137235,0.5403275991024682,0.14210321615557217
greyhole_i0.4_r3,greyhole,0.4,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r4,greyhole,0.4,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.3939412835685025,0.11040646335912607
greyhole_i0.4_r4,greyhole,0.4,4,2,pump,192.168.1.9,192.168.1.1,8080,1317,1317,0,711180,3.01675,19.9956,0.3352430515659277,0.5033659832953683,0.11362642369020502
greyhole_i0.4_r4,greyhole,0.4,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r5,greyhole,0.4,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.3823791533909877,0.08905689576695494
greyhole_i0.4_r5,greyhole,0.4,5,2,pump,192.168.1.9,192.168.1.1,8080,1303,1303,0,703620,3.01655,19.9997,0.33158048202919976,0.5081059094397544,0.11876362240982348
greyhole_i0.4_r5,greyhole,0.4,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r6,greyhole,0.4,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.37130769230769234,0.09038780154756487
greyhole_i0.4_r6,greyhole,0.4,6,2,pump,192.168.1.9,192.168.1.1,8080,1291,1291,0,697140,3.00866,19.9997,0.32839891749044325,0.5110650658404337,0.12034004647560032
greyhole_i0.4_r6,greyhole,0.4,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r7,greyhole,0.4,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.3929685935366409,0.09826672735548476
greyhole_i0.4_r7,greyhole,0.4,7,2,pump,192.168.1.9,192.168.1.1,8080,1351,1351,0,729540,3.01812,19.9915,0.3439910081578452,0.5120658771280533,0.1264381939304219
greyhole_i0.4_r7,greyhole,0.4,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r8,greyhole,0.4,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588112343488179,0.38145197997269004,0.09387164314974965
greyhole_i0.4_r8,greyhole,0.4,8,2,pump,192.168.1.9,192.168.1.1,8080,1340,1340,0,723600,3.01486,19.9997,0.34104466136789024,0.5143059701492537,0.10675223880597015
greyhole_i0.4_r8,greyhole,0.4,8,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r9,greyhole,0.4,9,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585606369129871,0.3686522530723714,0.07917523896222121
greyhole_i0.4_r9,greyhole,0.4,9,2,pump,192.168.1.9,192.168.1.1,8080,1299,1299,0,701460,3.00724,19.9875,0.33072038330863,0.5202340261739801,0.12281678214010776
greyhole_i0.4_r9,greyhole,0.4,9,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.4_r10,greyhole,0.4,10,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588326211794964,0.38052844788347745,0.0952776513427401
greyhole_i0.4_r10,greyhole,0.4,10,2,pump,192.168.1.9,192.168.1.1,8080,1350,1348,2,727920,3.01551,19.9998,0.34309348321756183,0.518440652818991,0.11385089020771513
greyhole_i0.4_r10,greyhole,0.4,10,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r1,greyhole,0.5,1,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589432007505154,0.3838001820664543,0.090854802002731
greyhole_i0.5_r1,greyhole,0.5,1,2,pump,192.168.1.9,192.168.1.1,8080,1090,1090,0,588600,3.01896,19.9956,0.2776115548852925,0.5499981651376147,0.13618715596330275
greyhole_i0.5_r1,greyhole,0.5,1,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r2,greyhole,0.5,2,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588510480694666,0.36908101957214384,0.07676012744651797
greyhole_i0.5_r2,greyhole,0.5,2,2,pump,192.168.1.9,192.168.1.1,8080,1114,1113,1,601020,3.01607,19.9997,0.2833267630582008,0.5327259658580413,0.11878526504941599
greyhole_i0.5_r2,greyhole,0.5,2,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r3,greyhole,0.5,3,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.558753662555656,0.3649062357760583,0.06510787437414656
greyhole_i0.5_r3,greyhole,0.5,3,2,pump,192.168.1.9,192.168.1.1,8080,1115,1115,0,602100,3.01311,19.9874,0.28399754491409845,0.5294242152466369,0.11976412556053811
greyhole_i0.5_r3,greyhole,0.5,3,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r4,greyhole,0.5,4,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588734252124987,0.3806126536185708,0.08877469276285843
greyhole_i0.5_r4,greyhole,0.5,4,2,pump,192.168.1.9,192.168.1.1,8080,1110,1110,0,599400,3.01675,19.9874,0.2826876788094482,0.5203081081081081,0.13564144144144144
greyhole_i0.5_r4,greyhole,0.5,4,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r5,greyhole,0.5,5,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5588507190072037,0.37709740555302684,0.08097314519799727
greyhole_i0.5_r5,greyhole,0.5,5,2,pump,192.168.1.9,192.168.1.1,8080,1068,1068,0,576720,3.01655,19.9998,0.2717773359840954,0.5076404494382022,0.12693539325842695
greyhole_i0.5_r5,greyhole,0.5,5,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r6,greyhole,0.5,6,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5585790458702639,0.3838074647246245,0.10636322257624033
greyhole_i0.5_r6,greyhole,0.5,6,2,pump,192.168.1.9,192.168.1.1,8080,1086,1086,0,586440,3.00866,19.9997,0.27625191664959053,0.537013812154696,0.16097974217311234
greyhole_i0.5_r6,greyhole,0.5,6,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r7,greyhole,0.5,7,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9992,0.5589027156515657,0.37634046426945833,0.08258215748748293
greyhole_i0.5_r7,greyhole,0.5,7,2,pump,192.168.1.9,192.168.1.1,8080,1121,1121,0,605340,3.01812,19.9915,0.2854285123204623,0.5029000892060661,0.1154727921498662
greyhole_i0.5_r7,greyhole,0.5,7,3,telemetry,10.1.1.2,192.168.1.2,9090,1999,1999,0,567716,4.004,18.9988,0.30294262822137613,2.7626663331665835,0.0
greyhole_i0.5_r8,greyhole,0.5,8,1,relay_in,192.168.1.3,192.168.1.9,7070,2197,2197,0,1186380,3.0041,19.9998,0.5587914941118426,0.3907369139736004,0.10175375512061903
greyhole_i0.5_r8,greyhole,0.5,8,2,pump,192.168.1.9,192.168.1.1,8080,1101,1101,0,594540,3.01486,20.0003,0.28020664144033963,0.5288483197093551,0.11938328792007266
