run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,control_owd_ms,control_pdv_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
dos_i20.0_r4,dos,20.0,4,3,1.0304610180866034,0.5588724379478145,2197,0.46000837520938026,1.0,0.0,0.3534893035958125,0.06270232134729177,1.2309731432886146,0.0808030726330053,0.30294262822137613,dos,attack
dos_i20.0_r5,dos,20.0,5,3,1.0304426100432094,0.5588480865230504,2197,0.46000837520938026,1.0,0.0,0.3513108784706418,0.06158670914883933,1.23573378318942,0.09112373063582001,0.30294262822137613,dos,attack
dos_i20.0_r6,dos,20.0,6,3,1.030190343856246,0.5585810183305143,2197,0.46000837520938026,1.0,0.0,0.34666772872098317,0.0663905325443787,1.226651009134936,0.08256236142283886,0.30294262822137613,dos,attack
dos_i20.0_r7,dos,20.0,7,3,1.030486197002893,0.5588938294636091,2197,0.46000837520938026,1.0,0.0,0.3489262630860264,0.05293491124260355,1.2212078769117896,0.06570974052914372,0.30294262822137613,dos,attack
dos_i20.0_r8,dos,20.0,8,3,1.0303905059910086,0.5588072861898465,2197,0.46000837520938026,1.0,0.0,0.3512776513427401,0.06333727810650887,1.2315043166755217,0.09084460994354893,0.30294262822137613,dos,attack
dos_i20.0_r9,dos,20.0,9,3,1.0301570266567959,0.5585560348632601,2197,0.46000837520938026,1.0,0.0,0.3424733727810651,0.05142011834319527,1.2226695571549633,0.07079182105692715,0.30294262822137613,dos,attack
dos_i20.0_r10,dos,20.0,10,3,1.0304242894935776,0.5588326211794964,2197,0.46000837520938026,1.0,0.0,0.35026809285389165,0.0605725989986345,1.2280620500528021,0.08195868242483219,0.30294262822137613,dos,attack
dos_i50.0_r1,dos,50.0,1,3,1.2831221030427709,0.5589438590932675,2197,0.3891250442791357,1.0,0.0,0.37203641329085113,0.09170778334091943,1.2355165476697196,0.0933101806538697,0.30294262822137613,dos,attack
dos_i50.0_r2,dos,50.0,2,3,1.2829575930963792,0.5588345954310122,2197,0.3891250442791357,1.0,0.0,0.3649604005461994,0.0867118798361402,1.2275093710077092,0.0816085576465295,0.30294262822137613,dos,attack
dos_i50.0_r3,dos,50.0,3,3,1.2829199692830595,0.5587510309857961,2197,0.3891250442791357,1.0,0.0,0.35890168411470186,0.08173418297678653,1.2323038218523825,0.09211829087731964,0.30294262822137613,dos,attack
dos_i50.0_r4,dos,50.0,4,3,1.2830002568899972,0.5588763870274803,2197,0.3891250442791357,1.0,0.0,0.37069822485207105,0.09615020482476104,1.2327840480751837,0.09159374643583988,0.30294262822137613,dos,attack
dos_i50.0_r5,dos,50.0,5,3,1.2829815733720396,0.5588457831197609,2197,0.3891250442791357,1.0,0.0,0.36956486117432863,0.09672507965407373,1.2302660302975454,0.08822812999963377,0.30294262822137613,dos,attack
dos_i50.0_r6,dos,50.0,6,3,1.2827511070555078,0.5585783883866092,2197,0.3891250442791357,1.0,0.0,0.3624233045061447,0.09667819754210287,1.2297616033621737,0.09167962906575843,0.30294262822137613,dos,attack
