run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary,e2e_delay_mean_ms,e2e_delay_median_ms,e2e_delay_p95_ms,e2e_delivered_n
mitm_i5.0_r8,mitm,5.0,8,5,12.655420336734524,12.438365232090252,22656,0.884033088809115,0.9413357400722022,0.0841657562041517,27.90550402566868,11.228008477760364,27.87000000000006,18.56961362177457,10.818005690624464,0.0584526897623245,mitm,attack,32.8237,7.47687,138.972,1043.0
mitm_i5.0_r9,mitm,5.0,9,8,9.680953035084777,9.364875704446735,17849,0.7646403632780705,0.9585014409221904,0.019020691427837,19.15595028639727,7.758536787988247,200.0600000000001,8.290799685318419,5.177410871339848,0.049436556572137,mitm,attack,23.9972,11.4618,85.6015,1663.0
mitm_i5.0_r10,mitm,5.0,10,7,10.799302783682537,10.58697142637351,27507,0.8715227171915595,0.7086956521739131,0.2443127811925733,45.80085773479429,11.69274866271957,33.469999999999885,18.380907626352396,8.743851673321904,0.0682902285505856,mitm,attack,44.2049,7.53674,206.08,978.0
mitm_i10.0_r1,mitm,10.0,1,4,12.55616520423012,12.347289736512163,21554,0.8677133655394524,0.977116704805492,0.02487922705314,40.7124940692613,11.60643949127779,20.090000000000163,13.109437072595304,3.060374062459817,0.0599124873779872,mitm,attack,50.7729,23.092,216.948,1281.0
mitm_i10.0_r2,mitm,10.0,2,5,12.843201551993374,12.63756819404922,26647,0.8967223044824337,0.8712121212121212,0.0860479203122896,49.98682347350915,17.094344420685832,42.610000000000255,15.50718837942549,6.416786992557006,0.0486656791345627,mitm,attack,59.4179,37.7759,181.977,1035.0
mitm_i10.0_r3,mitm,10.0,3,5,10.370500433939425,10.143825618887236,17441,0.8336998087954111,0.9570647931303669,0.0192160611854684,26.020784184548454,10.45778027878864,40.68000000000005,8.462983364983916,3.134078083048176,0.0570252222782444,mitm,attack,35.7297,19.9354,122.064,1226.0
mitm_i10.0_r4,mitm,10.0,4,6,12.290103230401614,12.07784798570861,29921,0.8866795080752704,0.7238979118329466,0.2240331901022373,59.46349715099715,15.930776353276354,40.36000000000017,22.110746020460137,7.4206009913575555,0.04189795966267,mitm,attack,68.3778,26.9031,271.952,936.0
mitm_i10.0_r5,mitm,10.0,5,8,10.589118905089776,10.281866249312635,18170,0.7825150732127476,0.965026674570243,0.0214039621016365,19.741717946268373,8.328725680004538,10.969999999999924,8.404516119854067,5.396005945577144,0.0424592910434269,mitm,attack,29.4818,18.3018,91.2812,1628.0
mitm_i10.0_r6,mitm,10.0,6,4,9.985700074442647,9.791593725286646,18613,0.8503746345029239,0.9685212298682284,0.0142086988304093,17.319984792184407,8.553671928208232,33.98999999999974,6.71597003287848,2.304904763191333,0.0441119501089144,mitm,attack,27.2896,16.2511,77.5204,1323.0
mitm_i10.0_r7,mitm,10.0,7,7,11.191106376303036,10.94665723463437,17015,0.8146215349260305,0.9737434358589648,0.0257576482979843,23.07377765547089,10.57004005224512,25.940000000000296,8.789235728125169,5.337332429179512,0.0505051451034098,mitm,attack,33.1082,20.1731,107.052,1298.0
mitm_i10.0_r8,mitm,10.0,8,5,12.317245372445411,12.10651428991392,22656,0.8841020838211192,0.8655234657039711,0.1091469601186295,39.49215449315996,12.417537100594576,30.180000000000096,22.730643967639605,10.348017768354485,0.0584526897623245,mitm,attack,45.8516,13.6014,230.909,959.0
mitm_i10.0_r9,mitm,10.0,9,8,9.747353095314958,9.430916320478186,17849,0.7641820439268742,0.9740634005763688,0.0150704285653123,23.96440733520797,8.176360463712111,119.50000000000038,8.809255885556942,4.8602604303919845,0.049436556572137,mitm,attack,33.8184,17.9181,110.525,1690.0
mitm_i10.0_r10,mitm,10.0,10,7,10.736855519455892,10.51902961797488,27507,0.8712190795933235,0.7659420289855072,0.2458746397238146,42.77440960412213,12.037147579327796,36.37000000000023,17.70817157377209,9.311998099637998,0.0682902285505856,mitm,attack,50.7852,15.6884,198.878,1057.0
relay_i0.0_r1,relay,0.0,1,4,12.391535645992631,12.187480100276307,21554,0.8686575585378632,0.9359267734553776,0.0373997501309797,31.973541396998897,10.69526673300656,8.640000000000203,10.838276706082173,2.8343888706007463,0.0599124873779872,relay,attack,31.3386,9.01826,137.37,1227.0
relay_i0.0_r2,relay,0.0,2,5,13.039596216166462,12.829678906991283,26647,0.8963000336360578,0.904040404040404,0.072452068617558,50.86603817504656,16.64004431091998,29.47999999999995,23.662291825322956,10.059131458126132,0.0486656791345627,relay,attack,50.9302,27.3229,179.453,1074.0
relay_i0.0_r3,relay,0.0,3,5,10.173103118336297,9.946532830082848,17441,0.8336201127999235,0.9531615925058547,0.0353694675461237,25.66011669123669,9.87984376085176,31.22999999999987,8.531282727203735,2.9834214015598173,0.0570252222782444,relay,attack,25.3278,6.68752,115.125,1221.0
relay_i0.0_r4,relay,0.0,4,6,11.630837538324249,11.421871896530668,29921,0.8874421639577649,0.6929621036349575,0.2607070826907106,46.543526785714285,14.346842912946428,25.9999999999998,23.194346203626903,6.933169351943078,0.04189795966267,relay,attack,42.7343,5.24741,189.219,896.0
relay_i0.0_r5,relay,0.0,5,8,10.74819858978056,10.434482254412782,18170,0.7812365637630063,0.996443390634262,0.0034396766703929,15.558431597524944,6.472622650667443,4.729999999999901,6.460867071580857,4.449916823547608,0.0424592910434269,relay,attack,15.5312,5.21969,69.0553,1681.0
relay_i0.0_r6,relay,0.0,6,4,9.989326074061433,9.79236546617045,18613,0.8495595417408371,0.9890190336749634,0.0131452827605093,8.835279200045887,5.7117441228446335,28.68999999999966,4.223551533926412,1.591311167025226,0.0441119501089144,relay,attack,8.79865,3.57698,34.3761,1351.0
relay_i0.0_r7,relay,0.0,7,7,11.0412832261023,10.799753348884842,17015,0.8155586444902458,0.9579894973743436,0.0371950342711978,20.66598532975548,9.212089349492391,19.200000000000102,8.901062894827659,5.631307740877302,0.0505051451034098,relay,attack,20.5672,5.86971,85.7546,1277.0
relay_i0.0_r8,relay,0.0,8,5,12.39244424888057,12.177158837826072,22656,0.8841365853658537,0.9178700361010832,0.1016975609756097,30.14225775453652,10.061247541789577,21.43000000000006,17.512867259719563,8.688248379458079,0.0584526897623245,relay,attack,29.7623,1.16999,137.988,1017.0
relay_i0.0_r9,relay,0.0,9,8,9.618722075979411,9.306816494454669,17849,0.7652304394426581,0.9406340057636888,0.0272668810289389,20.103019533571004,7.0503903000594175,175.34000000000026,7.361235430764526,3.920094470962152,0.049436556572137,relay,attack,19.8009,3.87086,95.359,1632.0
relay_i0.0_r10,relay,0.0,10,7,11.160861772989945,10.940688031685877,27507,0.8703369719981016,0.7724637681159421,0.2205030849549122,31.99827180497912,10.766539661783565,29.870000000000285,13.826084065711449,7.2501656410426945,0.0682902285505856,relay,attack,30.8994,1.79795,139.369,1066.0
relay_i0.0_r11,relay,0.0,11,8,10.67089646280745,10.424408437430635,18535,0.8271230309250748,0.7650360866078588,0.1194163059485028,55.02229104260897,16.1497213768851,1021.5800000000002,16.81316044345006,8.30380883514319,0.0409817530310146,relay,attack,52.1073,21.1784,199.524,954.0
relay_i0.0_r12,relay,0.0,12,8,10.956742941277236,10.686139361217869,24290,0.8275133717166899,0.7144456886898096,0.1859094470752563,33.36536832839329,9.927454340127424,1065.2500000000002,19.13099965158978,9.906518645417313,0.0467867097541576,relay,attack,31.8633,2.08148,140.374,1276.0
relay_i0.0_r13,relay,0.0,13,8,11.109621246020886,10.884711854131451,22188,0.8569773280290448,0.6410018552875696,0.1790197365880035,54.11062778175869,18.210670307248225,2067.42,22.2577431250475,9.025946408567924,0.0501714232355772,relay,attack,53.4824,17.6316,191.11,691.0
relay_i0.0_r14,relay,0.0,14,6,11.433704242801758,11.186700541072716,20709,0.8325895549390906,0.8404189772027111,0.0847505327061472,42.35541717266938,12.438417268818595,1160.45,15.190040961529665,5.610854834799156,0.0579617619403525,relay,attack,42.3735,14.7872,169.408,1364.0
relay_i0.0_r15,relay,0.0,15,4,13.2651623109758,13.086017953960967,22883,0.8914644123261521,0.756266205704408,0.1476489150336982,49.94492759132759,15.305013495693496,1011.44,18.001285411397696,4.025529502955632,0.0456733679217712,relay,attack,46.5734,8.79432,188.044,875.0
relay_i0.0_r16,relay,0.0,16,5,12.3121644749066,12.0939872855773,19182,0.8520788912579957,0.954513645906228,0.0281183368869936,26.52156511740754,9.7550064558324,23.40999999999971,8.844512857844478,3.5716708631962057,0.0419148111717189,relay,attack,26.1714,6.27584,116.941,1364.0
relay_i0.0_r17,relay,0.0,17,6,12.385223986183734,12.140261589919152,19853,0.8307389739727173,0.9047619047619048,0.0174910034312494,17.71363755623083,8.407152955010567,1020.26,6.675170734663255,4.117776495695986,0.058157386539779,relay,attack,17.7124,4.97432,77.1788,1292.0
relay_i0.0_r18,relay,0.0,18,5,12.44228030031487,12.210491346079728,24402,0.8748117874811787,0.8793840889649273,0.0767548576754857,51.0142484876026,14.646268070663751,23.320000000000007,20.82726191082116,6.057024228058393,0.0461724218709162,relay,attack,51.104,20.0975,211.764,1028.0
relay_i0.0_r19,relay,0.0,19,5,12.43252000608312,12.230449622134806,23403,0.8826657614844987,0.978620019436346,0.0096175605340574,15.783988615510856,8.239846306472943,18.78999999999964,5.2037091371983175,2.264407969268017,0.0525470853506991,relay,attack,15.5362,5.05863,77.3224,1007.0
relay_i0.0_r20,relay,0.0,20,7,13.326217471495015,13.090875762731429,24816,0.8444262964475296,0.7706470278800631,0.1368926092282564,48.71620961658057,10.162836837842288,1019.94,22.286304263309347,10.442704052998282,0.0476084845638849,relay,attack,48.0156,6.16471,196.477,1465.0
relay_i0.0_r21,relay,0.0,21,4,10.490412315318736,10.300906120939407,17588,0.8590826942802716,0.9829642248722316,0.0185610316025985,18.62818353522927,8.688735793201092,16.450000000000298,6.949770459343756,2.348559615818267,0.0478245430102981,relay,attack,18.6473,4.77021,92.9518,1154.0
relay_i0.0_r22,relay,0.0,22,6,12.113435014254897,11.833369200626684,18522,0.7892785613840713,0.8895917193789534,0.0563770400988622,53.328875187623936,9.865303485148948,28.750000000000053,17.255816090249535,5.825789731978476,0.0483610624450815,relay,attack,51.5163,14.0129,255.154,1547.0
relay_i0.0_r23,relay,0.0,23,4,12.187347458698069,12.005940151960727,19912,0.8807501769285209,0.8757115749525617,0.0780254777070063,47.17389316908096,18.094168840201704,18.510000000000023,16.280464196317215,4.729828111905014,0.0538375622732885,relay,attack,47.2493,19.6758,192.465,923.0
relay_i0.0_r24,relay,0.0,24,4,14.068217356503744,14.01226344756788,21642,0.9201530612244898,0.0,0.144812925170068,,,,10.32977768995476,4.420127508311056,0.0545407731087419,relay,attack,,,,0.0
relay_i0.0_r25,relay,0.0,25,6,11.053716773213168,10.810366587337167,25358,0.8612865973778955,0.757736516357206,0.2331023707628557,63.38981746274652,18.284692001262503,1022.99,23.70482563071153,7.194373994912403,0.059679480221151,relay,attack,61.5972,8.03157,289.445,857.0
relay_i0.0_r26,relay,0.0,26,6,10.543630772242068,10.32996162211898,15170,0.83691934238111,0.993993993993994,0.0030894847180845,8.672155085599194,5.4235548841893255,13.38000000000017,3.6536542490615607,1.9845502032058215,0.0492779443128181,relay,attack,8.67215,1.41612,39.4763,993.0
relay_i0.0_r27,relay,0.0,27,5,13.264720247493674,13.020984674626677,23275,0.8670789405059047,0.9158950617283952,0.0194464106098424,28.14506724470619,11.651336039697457,1064.0,8.388885518774723,3.22852923064087,0.0421483208978293,relay,attack,26.7837,11.7556,94.7284,1187.0
relay_i0.0_r28,relay,0.0,28,7,11.48014030577907,11.201806740586647,24207,0.8522691265007217,0.7584033613445378,0.0981586452135337,31.59972525904538,10.577740361197572,2011.4299999999996,15.851303030229188,8.490229881650713,0.0490874665971049,relay,attack,28.1517,2.4889,114.156,1083.0
relay_i0.0_r29,relay,0.0,29,7,12.15415921836122,11.93690044189382,19731,0.8355282659326699,0.8562793821356616,0.1137412661443997,37.890394635177486,10.839415525912967,5.770000000000053,16.48413042200686,8.851124662193657,0.0408351531011907,relay,attack,37.3843,4.24944,167.102,1275.0
relay_i0.0_r30,relay,0.0,30,8,11.19074928348892,10.887004795475978,17875,0.7962138084632516,0.8742352141400408,0.1013363028953229,50.03513370009797,12.38048725344441,256.1899999999997,20.66011141233525,10.430535048968856,0.0556092448917548,relay,attack,49.4608,6.19995,224.644,1286.0
relay_i0.0_r31,relay,0.0,31,4,11.89932483170703,11.682538570661553,16987,0.8375819732754796,0.9479553903345724,0.0141018687441447,23.933321436439744,8.438142938973343,31.910000000000327,8.398124613364946,2.298315473578229,0.0511573177416407,relay,attack,23.6081,4.66561,115.048,1275.0
relay_i0.0_r32,relay,0.0,32,5,10.59236089302524,10.360149429137282,20098,0.8314922841421538,0.8508825319537432,0.0890736833395391,34.17168640076859,11.008785182791826,19.610000000000127,10.775234949727148,3.090190665398024,0.0603797810847374,relay,attack,34.3198,15.0122,145.279,1398.0
relay_i0.0_r33,relay,0.0,33,8,10.975924627556346,10.716302617636858,20422,0.8251313131313132,0.9839255499153976,0.025010101010101,16.6829023389855,7.6581961022316145,15.210000000000168,6.55542486612383,3.1705021167655043,0.0461277916685627,relay,attack,16.6853,2.53448,82.9576,1163.0
relay_i0.0_r34,relay,0.0,34,5,11.159877687213308,10.8963136833687,17273,0.8070363967668084,0.872579637726421,0.0491052656169695,35.33241263502349,11.12255768268201,1075.84,13.969458292591394,6.702760069513184,0.0566205673398995,relay,attack,34.8328,6.62428,138.47,1397.0
relay_i0.0_r35,relay,0.0,35,7,11.621857558000976,11.351962009735422,20379,0.8027653037107066,0.8511348464619493,0.0705506972346962,47.03673188569364,10.6830050471762,1017.63,17.969179599386123,7.593661860125187,0.0583402065135721,relay,attack,47.013,4.16795,230.309,1275.0
relay_i0.0_r36,relay,0.0,36,7,10.91212555264564,10.67661043608931,22687,0.8290820055547434,0.7636761487964989,0.1717219704721532,38.53737925189367,9.705530192345885,30.2699999999998,19.97777046971621,11.34522155338421,0.0523656577678066,relay,attack,34.3948,5.70202,153.526,1396.0
relay_i0.0_r37,relay,0.0,37,7,13.095312303760508,12.865727130457165,26247,0.8662948049376197,0.8410596026490066,0.0999075846590534,50.87391984247725,13.27148039700373,25.270000000000348,18.39103451361109,8.076989404854931,0.048552077953548,relay,attack,45.2694,21.5508,166.804,1143.0
relay_i0.0_r38,relay,0.0,38,8,10.883010194270511,10.580244429394538,18271,0.7975816308713113,0.9695467422096318,0.0196874454339095,21.53290678261072,9.780619274958845,18.66000000000012,7.639934328124,4.924243962382523,0.0431151087491365,relay,attack,21.4411,7.29501,82.3105,1369.0
relay_i0.0_r39,relay,0.0,39,8,12.533412813294222,12.244346057737214,22368,0.822594880847308,0.9401603948180136,0.0380626654898499,21.75695424271388,9.674137335073,29.520000000000213,10.25119650971552,7.326543954438585,0.0482960833506025,relay,attack,21.4904,9.14536,83.6736,1524.0
relay_i0.0_r40,relay,0.0,40,5,11.916364097572846,11.721252304194092,27763,0.8907819167709436,0.6987307949231797,0.2197516604100491,54.11288681346043,13.796582190568806,17.140000000000377,22.19795606435491,9.085630112432176,0.0429649227896,relay,attack,54.1238,12.7057,238.471,1046.0
relaypos_i5.0_r1,relaypos,5.0,1,4,12.767271273936355,12.55583627601488,21554,0.8668758043758044,0.9938977879481312,0.0097329472329472,16.586809314111466,7.3037112158754525,9.180000000000188,6.750778313518486,1.9803602617549796,0.0599124873779872,relaypos,attack,16.4517,4.54225,80.216,1303.0
relaypos_i5.0_r2,relaypos,5.0,2,5,13.16994658104612,12.954710914488896,26647,0.895276172557452,0.9335016835016836,0.0629955651122161,41.90281569012537,13.578671365647086,20.98000000000022,25.315886428362464,12.935074061088107,0.0486656791345627,relaypos,attack,39.556,19.4354,145.245,1109.0
relaypos_i5.0_r3,relaypos,5.0,3,5,10.508523399058506,10.276355481150402,17441,0.8325059665871122,0.9976580796252928,0.0066825775656324,12.767754303599377,6.376658841940532,19.449999999999967,5.623970598266316,2.196739830167414,0.0570252222782444,relaypos,attack,12.7677,3.72164,58.6042,1278.0
relaypos_i5.0_r4,relaypos,5.0,4,6,12.57590643199093,12.347749233554383,29921,0.8850010352273063,0.8298530549110595,0.2025791948889349,35.87478951491856,11.108441730403884,17.819999999999947,23.358575053244905,6.847988209600788,0.04189795966267,relaypos,attack,35.1678,8.8856,152.524,1073.0
relaypos_i5.0_r5,relaypos,5.0,5,8,10.770305360870552,10.456457007935986,18170,0.7811358067151025,1.0,0.0029233480933751,9.039472436277416,4.21756372258447,13.909999999999645,5.81877264836459,4.33998004984462,0.0424592910434269,relaypos,attack,9.03949,2.86485,41.0441,1687.0
relaypos_i5.0_r6,relaypos,5.0,6,4,10.07776392080427,9.880021960413725,18613,0.849365702290773,0.9956076134699854,0.004882723373186,5.908713235294118,3.765955882352941,21.179999999999755,3.2214697954268137,1.09948108381209,0.0441119501089144,relaypos,attack,5.90872,2.04157,24.0891,1360.0
relaypos_i5.0_r7,relaypos,5.0,7,7,11.28138918606519,11.03532077096179,17015,0.814309643455372,0.986496624156039,0.0181383106006221,8.377588438301437,5.321912688566963,14.99000000000006,5.453388048865297,3.8379213971014834,0.0505051451034098,relaypos,attack,8.27318,3.00189,34.8112,1315.0
relaypos_i5.0_r8,relaypos,5.0,8,5,12.683685594655962,12.46753355596766,22656,0.8845162801592878,0.9386281588447654,0.0826891543687046,16.721022037173352,8.835120215311004,21.480000000000388,20.66887053651668,11.500399018055704,0.0584526897623245,relaypos,attack,16.6765,0.655722,90.5672,1040.0
relaypos_i5.0_r9,relaypos,5.0,9,8,9.857901928124484,9.53703268780775,17849,0.7637242736725001,0.9959654178674352,0.0024817080997817,5.639118047522652,3.232294849704389,86.03000000000006,5.745769916411016,4.380408073605393,0.049436556572137,relaypos,attack,5.63852,1.6635,22.261,1728.0
relaypos_i5.0_r10,relaypos,5.0,10,7,11.561745016091391,11.32861732613049,27507,0.8690171547720595,0.8724637681159421,0.1923672321738855,34.76769250825189,9.794646297670116,22.549999999999848,25.65076851903263,12.957305758265004,0.0682902285505856,relaypos,attack,34.8964,3.08688,177.072,1204.0
relaypos_i5.0_r11,relaypos,5.0,11,8,10.923480155513044,10.665275047984412,18535,0.8232289584721297,0.9198075380914194,0.093892960248723,41.069776779003696,10.381930117548029,19.320000000000004,18.230862399277544,8.184983674611109,0.0409817530310146,relaypos,attack,39.8862,10.3576,208.644,1147.0
relaypos_i5.0_r12,relaypos,5.0,12,8,11.395289322376192,11.10262477022456,24290,0.8250399103291328,0.8756998880179171,0.1470738086342176,30.980223039869458,8.344075800605651,175.66000000000014,25.86436388288704,13.074220057965585,0.0467867097541576,relaypos,attack,30.496,3.84592,139.871,1564.0
relaypos_i5.0_r13,relaypos,5.0,13,8,12.650164217424136,12.395123848069346,22188,0.8537129665255868,0.935064935064935,0.0656406310119276,32.141818783068786,11.337284356725148,59.98999999999999,13.646034078724144,6.769713920072396,0.0501714232355772,relaypos,attack,32.3094,13.8213,139.731,1008.0
relaypos_i5.0_r14,relaypos,5.0,14,6,11.48483121323466,11.230623334817135,20709,0.8276316841179762,0.9408502772643254,0.0734153944528814,19.61036585448187,8.200719311837105,7.27000000000011,8.177408795629171,3.8187391163705406,0.0579617619403525,relaypos,attack,19.5981,6.32299,85.6416,1527.0
relaypos_i5.0_r15,relaypos,5.0,15,4,13.516890427124666,13.327137367143155,22883,0.8882462541728127,0.9031979256698358,0.1265817871283285,30.7570866913082,10.031769065058164,16.719999999999846,13.9933989186447,2.6936471410998504,0.0456733679217712,relaypos,attack,30.8584,2.60974,151.156,1045.0
relaypos_i5.0_r16,relaypos,5.0,16,5,12.566159255258974,12.343134872417984,19182,0.851133691263256,0.9902029391182644,0.0066113502240759,8.437625441696113,4.912042402826855,19.01999999999981,3.802707233587321,1.669804051691703,0.0419148111717189,relaypos,attack,8.43763,2.183,37.3912,1415.0
relaypos_i5.0_r17,relaypos,5.0,17,6,12.52124026419169,12.269518527325111,19853,0.8263131607425289,0.9985994397759104,0.0021643219845167,5.827854137447406,4.029593267882188,17.059999999999853,3.982372992111584,2.9462161443669443,0.058157386539779,relaypos,attack,5.82786,2.18848,21.4472,1426.0
relaypos_i5.0_r18,relaypos,5.0,18,5,12.91747767439914,12.675191894149918,24402,0.873559103601346,0.9597946963216424,0.0420992339084986,22.25549201626873,10.14987804724963,19.829999999999792,13.41920933747818,4.947866004914191,0.0461724218709162,relaypos,attack,22.2388,8.80656,89.3179,1122.0
relaypos_i5.0_r19,relaypos,5.0,19,5,12.511797950476272,12.308129907765082,23403,0.8823995173817962,0.9941690962099126,0.0036573410753336,7.128102588849833,4.567335813771094,16.64999999999983,3.3210214420933237,1.5576168110040471,0.0525470853506991,relaypos,attack,7.05172,2.76017,28.8399,1023.0
relaypos_i5.0_r20,relaypos,5.0,20,7,13.93275674811297,13.682617605437102,24816,0.8392005681241758,0.9163598106259864,0.0951946163470968,35.495497684438654,8.134799597518029,123.32000000000008,17.11994074800641,9.030234733162713,0.0476084845638849,relaypos,attack,35.7587,8.31806,173.034,1742.0
relaypos_i5.0_r21,relaypos,5.0,21,4,10.622766182993352,10.432283909446356,17588,0.8588729368102354,0.9906303236797276,0.007617931438617,5.982717110920035,3.5922613929492693,17.23000000000008,3.3797560917579057,1.0647238932123788,0.0478245430102981,relaypos,attack,5.98272,2.1313,21.466,1163.0
relaypos_i5.0_r22,relaypos,5.0,22,6,12.471694071979966,12.180308390160384,18522,0.7875669699804405,0.9574468085106383,0.0292967089038183,26.099472860999576,7.174578089539922,30.010000000000318,14.21907123738356,7.107288962552629,0.0483610624450815,relaypos,attack,25.7348,7.54735,113.075,1665.0
relaypos_i5.0_r23,relaypos,5.0,23,4,13.10688129051432,12.911969475412546,19912,0.8777993299241756,0.9905123339658444,0.0096543819432198,17.9683855400544,9.759823528121435,10.940000000000172,7.428534787264639,2.6257841822892027,0.0538375622732885,relaypos,attack,17.9401,7.17876,76.7325,1044.0
relaypos_i5.0_r24,relaypos,5.0,24,5,13.859854866649128,13.669634353161246,21642,0.8786131860993829,0.9060955518945636,0.1148911984410522,50.98718410725965,11.400906376716808,18.35999999999993,18.507353783976583,7.446982897279118,0.0545407731087419,relaypos,attack,51.1468,6.29521,250.621,1100.0
relaypos_i5.0_r25,relaypos,5.0,25,6,11.868138186512324,11.611551277742109,25358,0.859651501796732,0.8647214854111406,0.1781137704251135,41.53832715080611,11.71183555666524,17.799999999999816,22.68726384227008,7.046231467489935,0.059679480221151,relaypos,attack,39.9416,9.68667,206.369,978.0
relaypos_i5.0_r26,relaypos,5.0,26,6,10.05255757482757,9.84392121006168,15170,0.8377512701568367,0.945945945945946,0.0440136956041528,13.807641025641026,4.919435409035408,17.939999999999845,16.470285114803147,7.879784810481111,0.0492779443128181,relaypos,attack,6.26086,0.69408,23.9953,945.0
relaypos_i5.0_r27,relaypos,5.0,27,5,13.435580170003169,13.189396904465395,23275,0.8667237655470321,0.9891975308641976,0.004580323229314,8.95214839410697,5.963380242447052,51.27000000000015,3.9941747823665983,1.8463267540541577,0.0421483208978293,relaypos,attack,8.92359,5.10681,33.0602,1282.0
relaypos_i5.0_r28,relaypos,5.0,28,7,11.255974152128296,10.97952846239508,24207,0.8489216201998948,0.8823529411764706,0.1073470103454322,18.66424697086878,7.612231226752108,20.569999999999755,20.384631186035843,11.434681870340151,0.0490874665971049,relaypos,attack,18.1923,0.918088,86.0241,1260.0
relaypos_i5.0_r29,relaypos,5.0,29,7,12.817770359973949,12.590185376667646,19731,0.8332699860636007,0.9220953660174612,0.0682883567718231,39.5278191854776,9.44935915044116,5.230000000000068,18.2980823389976,10.371960410638405,0.0408351531011907,relaypos,attack,37.3956,5.81974,167.221,1373.0
relaypos_i5.0_r30,relaypos,5.0,30,8,12.016811824708146,11.695872247237896,17875,0.7934922537399565,0.9687287559483344,0.04052914280641,19.09266615461517,7.501835904563355,60.06999999999962,19.216014306924706,12.39917404463619,0.0556092448917548,relaypos,attack,18.8811,3.84178,95.863,1425.0
relaypos_i5.0_r31,relaypos,5.0,31,4,18.65933051787507,18.437526987242457,16987,0.8371691883100882,1.0,0.8331279877778326,1.039931598513011,0.3465710037174721,21.689999999999987,10.779402141703413,0.291230250929368,0.0511573177416407,relaypos,attack,1.03993,0.592874,1.00711,1345.0
relaypos_i5.0_r32,relaypos,5.0,32,5,11.104789792145034,10.857773855714774,20098,0.8284760295148192,0.9506999391357274,0.046127210519807,20.251690882177325,7.703272595122196,17.33999999999991,8.067080741136461,3.283062293362966,0.0603797810847374,relaypos,attack,20.1856,7.28289,82.1947,1562.0
relaypos_i5.0_r33,relaypos,5.0,33,8,11.106590220003746,10.843078853378769,20422,0.8246981383515729,0.9974619289340102,0.0115494891572103,6.612900763358779,3.792951653944021,14.619999999999855,4.042813655420368,2.3189385346067213,0.0461277916685627,relaypos,attack,6.6129,1.19114,25.2595,1179.0
relaypos_i5.0_r34,relaypos,5.0,34,5,11.332685268302528,11.063458162411672,17273,0.80332062133755,0.9725171767645222,0.0307878336898893,22.42950695590605,7.251815751753472,22.780000000000022,16.392003199985517,8.733604050325397,0.0566205673398995,relaypos,attack,22.4225,4.02435,118.102,1557.0
relaypos_i5.0_r35,relaypos,5.0,35,7,12.06032279635652,11.78361328991716,20379,0.801502399119012,0.8798397863818425,0.039054511130339,19.634723514384145,7.724805782131143,1010.35,12.720912506461064,7.145070847314216,0.0583402065135721,relaypos,attack,19.0568,1.30719,80.2708,1318.0
relaypos_i5.0_r36,relaypos,5.0,36,7,11.922713994749117,11.668808343466468,22687,0.8272379216043756,0.8977024070021882,0.0976845943482224,31.74166369605339,8.211008580439302,18.17000000000002,16.974685333855632,11.022269421056327,0.0523656577678066,relaypos,attack,31.7449,10.1103,143.756,1641.0
relaypos_i5.0_r37,relaypos,5.0,37,7,13.9469409079875,13.700512813212857,26247,0.8645541684508712,0.9455481972038264,0.045488981850522,25.676267793012897,9.553004022950605,24.170000000000247,17.010399851782637,10.600598390640844,0.048552077953548,relaypos,attack,25.6351,10.2854,113.974,1285.0
relaypos_i5.0_r38,relaypos,5.0,38,8,10.978798321505264,10.670495091166512,18271,0.7968859036985345,0.993626062322946,0.0102058618283321,12.528895224518893,5.75615110477548,15.770000000000284,7.087662527924575,4.641582122149446,0.0431151087491365,relaypos,attack,12.5289,3.28265,61.2698,1403.0
relaypos_i5.0_r39,relaypos,5.0,39,8,12.789795413947788,12.495898953209798,22368,0.8217487141807495,0.9777914867365824,0.0214548126377663,15.889274447949528,7.984965299684543,20.79999999999993,19.915886479955976,11.864050162297568,0.0482960833506025,relaypos,attack,15.8893,6.68415,65.3945,1585.0
relaypos_i5.0_r40,relaypos,5.0,40,5,12.181850340387616,11.9669857927145,27763,0.8883022973059448,0.8503674014696059,0.1976067063415882,51.03696690377183,11.357931359619093,17.600000000000282,23.30791887843633,8.890537970213225,0.0429649227896,relaypos,attack,51.6508,15.3888,267.651,1273.0
relaypos_i6.0_r1,relaypos,6.0,1,4,12.57267178348245,12.364106940988211,21554,0.8678531164438718,0.9763539282990084,0.0233129328394266,13.859653737314598,6.748685816744731,13.870000000000273,6.074106998072342,1.8441730251659028,0.0599124873779872,relaypos,attack,13.8661,4.63343,61.9228,1280.0
relaypos_i6.0_r2,relaypos,6.0,2,5,13.326893702341296,13.112186473648602,26647,0.8956673725252933,0.9393939393939394,0.0525360492084299,26.36556403369745,11.821136102648786,25.590000000000224,23.141485375367232,10.331540912323192,0.0486656791345627,relaypos,attack,26.282,11.6212,117.975,1116.0
