run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary,e2e_delay_mean_ms,e2e_delay_median_ms,e2e_delay_p95_ms,e2e_delivered_n
normal_i0.0_r11,normal,0.0,11,7,11.42357747978364,11.241322154952028,18535,0.8679466167173964,0.9518845228548516,0.0528681807539218,14.04726200505476,5.747809604043808,5.800000000000249,12.496962921623613,7.407815719481755,0.0409817530310146,normal,normal,14.0484,2.85139,64.1417,1186.0
normal_i0.0_r12,normal,0.0,12,7,11.827377355217028,11.620282424004886,24290,0.8733954190787818,0.9372900335946248,0.1172557621085182,22.05651135005974,5.622956989247312,61.620000000000005,19.415615541627044,12.363698351082096,0.0467867097541576,normal,normal,22.025,3.18994,110.317,1668.0
normal_i0.0_r13,normal,0.0,13,7,12.382772030988855,12.20404545529778,22188,0.8887998718154142,0.950834879406308,0.0821583079634673,20.897853658536587,7.825365853658537,25.22000000000002,14.499617047781312,8.671823564462647,0.0501714232355772,normal,normal,20.8571,6.44653,101.334,1022.0
normal_i0.0_r14,normal,0.0,14,5,11.909507665641565,11.740710290354452,20709,0.8823604601619088,0.9901417128773876,0.038005965061781,16.43167392657125,5.292426882389545,3.610000000000113,8.603078107469646,3.761343621837709,0.0579617619403525,normal,normal,16.4384,2.70069,87.2037,1606.0
normal_i0.0_r15,normal,0.0,15,3,14.49784028484918,14.374777938864272,22883,0.926174768284292,0.9766637856525496,0.066216052130975,22.035132743362837,6.68458407079646,2.6000000000001577,13.700810807959629,2.459273315191061,0.0456733679217712,normal,normal,21.7484,2.31374,125.386,1122.0
normal_i0.0_r16,normal,0.0,16,4,12.561617515060268,12.42743640689194,19182,0.9081526370608844,1.0,0.00056812801818,3.046445066480056,2.2707907627711688,6.519999999999637,3.3661932077160395,1.6227675422344747,0.0419148111717189,normal,normal,3.04644,0.919459,12.7073,1429.0
normal_i0.0_r17,normal,0.0,17,5,12.463581615373103,12.299478486090813,19853,0.8784513274336283,1.0,0.0008849557522123,4.419873949579832,2.4920868347338936,3.470000000000084,5.367771934222656,3.472722740175312,0.058157386539779,normal,normal,4.41987,1.01682,20.5372,1428.0
normal_i0.0_r18,normal,0.0,18,4,13.068569225565806,12.900222427143524,24402,0.910590342562878,0.968349016253208,0.0271288902156877,23.008392226148413,7.300468197879859,9.669999999999844,16.823167769697037,5.5588355576790365,0.0461724218709162,normal,normal,23.0084,4.78724,124.383,1132.0
normal_i0.0_r19,normal,0.0,19,4,12.435032523119462,12.29872865480522,23403,0.9179446950382428,0.9951409135082604,0.0047068052559325,5.771650390625,2.821318359375,8.589999999999876,3.756824497627036,1.4552022653756842,0.0525470853506991,normal,normal,5.77165,1.3864,17.3022,1024.0
normal_i0.0_r20,normal,0.0,20,6,13.77561566618201,13.616977513185242,24816,0.8929509553452557,0.923198316675434,0.1044942607318916,26.714188034188037,5.904501424501424,35.06000000000009,26.302299260416024,13.281964973638544,0.0476084845638849,normal,normal,26.5298,4.32455,131.623,1743.0
normal_i0.0_r21,normal,0.0,21,3,10.59466086082383,10.4750407362337,17588,0.910587626197256,0.9974446337308348,0.0037794460264043,3.686413321947054,2.354286934244236,1.6099999999998893,3.554081428802975,0.999689814554373,0.0478245430102981,normal,normal,3.68641,1.03211,12.5402,1171.0
normal_i0.0_r22,normal,0.0,22,5,12.6372941320489,12.435963477659504,18522,0.8490488196195278,0.9827487061529616,0.0135228054091221,12.528145114101816,4.38368636629608,14.310000000000043,16.17113328792248,8.31733660118211,0.0483610624450815,normal,normal,12.5281,2.47296,63.0814,1709.0
normal_i0.0_r23,normal,0.0,23,3,12.923947965801997,12.799662449482796,19912,0.9203179885376224,0.99146110056926,0.0188112405250508,10.828708133971292,6.074794258373206,5.890000000000395,7.455003534970213,2.2701451121911576,0.0538375622732885,normal,normal,10.8349,3.26665,52.7877,1044.0
normal_i0.0_r24,normal,0.0,24,4,14.019518915366785,13.893587796572852,21642,0.9201530612244898,0.9505766062602964,0.1041666666666666,28.560225303292896,7.903535528596187,5.520000000000191,15.42191495003199,5.108091052888109,0.0545407731087419,normal,normal,28.5602,3.83214,158.917,1154.0
normal_i0.0_r25,normal,0.0,25,5,12.02412375934785,11.83921468358407,25358,0.8908171151549217,0.9071618037135278,0.1696761048268109,41.56832358674463,9.056169590643275,3.499999999999837,25.544825562307587,7.062285952080805,0.059679480221151,normal,normal,41.5683,6.58319,243.428,1026.0
normal_i0.0_r26,normal,0.0,26,5,10.375390705434745,10.236293447644176,15170,0.8854257864939007,0.987987987987988,0.0120235802252962,2.149787234042553,1.7479939209726445,8.630000000000138,15.060826587421548,7.861891170212568,0.0492779443128181,normal,normal,2.14979,0.229909,8.54127,987.0
normal_i0.0_r27,normal,0.0,27,4,13.363572468772492,13.21089545292781,23275,0.9102819820876844,0.9953703703703703,0.0031287887676483,6.840302325581396,3.542860465116279,44.44000000000025,4.263986208388748,1.722470816292459,0.0421483208978293,normal,normal,6.8403,2.19552,30.5589,1290.0
normal_i0.0_r28,normal,0.0,28,6,11.85362999059286,11.653786277868411,24207,0.889243993828521,0.98109243697479,0.0589596649768569,13.81677373304782,4.93994289793005,14.639999999999986,16.775492166186506,8.73566547554513,0.0490874665971049,normal,normal,13.8264,1.35138,75.4912,1399.0
normal_i0.0_r29,normal,0.0,29,6,12.998018894107156,12.849147690441711,19731,0.8859901212393354,0.9704499664204164,0.0521778176919622,17.544221453287197,5.775162629757785,2.6600000000001067,15.251680374705948,9.61753475582734,0.0408351531011907,normal,normal,17.549,3.03062,89.1601,1444.0
normal_i0.0_r30,normal,0.0,30,7,11.754131351680416,11.53706686005956,17875,0.8476384673748103,0.9605710401087696,0.0553869499241274,18.130431705590944,5.516871903750886,39.45999999999961,19.80357470501099,12.022616748768588,0.0556092448917548,normal,normal,18.1304,1.95653,109.767,1413.0
normal_i0.0_r31,normal,0.0,31,3,11.929895254076325,11.794005214389966,16987,0.8966008656180724,0.9933085501858736,0.003166895386889,4.468008982035928,2.694880239520958,14.210000000000278,3.923661199624265,1.128731533154758,0.0511573177416407,normal,normal,4.47072,0.630033,20.0794,1335.0
normal_i0.0_r32,normal,0.0,32,4,11.223072641031187,11.066720097341824,20098,0.886546096162329,0.9756542909312234,0.0309219232465813,17.471927635683095,4.456313162819712,3.600000000000048,23.03405160517794,9.529597107726945,0.0603797810847374,normal,normal,17.4793,2.82513,53.8954,1602.0
normal_i0.0_r33,normal,0.0,33,7,10.75865301419772,10.57276318656882,20422,0.8659260515603799,0.9796954314720812,0.0382886702849389,3.285405872193437,1.8445250431778928,1.5900000000002024,4.735280195801423,2.158004634852523,0.0461277916685627,normal,normal,3.28541,0.43488,10.105,1158.0
normal_i0.0_r34,normal,0.0,34,4,11.532748179029264,11.363322884012542,17273,0.8662487462387162,0.9987507807620236,0.0069709127382146,9.588242651657286,3.8018011257035647,10.449999999999626,10.108682339483016,6.340663104677493,0.0566205673398995,normal,normal,9.59206,1.50189,50.0999,1598.0
normal_i0.0_r35,normal,0.0,35,6,11.89142005031148,11.686183328435789,20379,0.8461985633019142,0.8851802403204272,0.0468380185192874,15.448114630467574,5.496930618401207,1003.94,17.42850658164522,8.599102835815865,0.0583402065135721,normal,normal,15.4481,0.614253,74.0933,1326.0
normal_i0.0_r36,normal,0.0,36,6,11.519194938205509,11.360104327507836,22687,0.8811169799596085,0.8741794310722101,0.1277769147118223,33.424030037546935,6.508322903629537,12.070000000000023,23.52425512792919,14.701569885850011,0.0523656577678066,normal,normal,33.4348,5.22224,171.174,1597.0
normal_i0.0_r37,normal,0.0,37,6,14.047538256281324,13.87021123058968,26247,0.9031691958294622,0.9764532744665196,0.0332404253122741,14.299924642049737,6.431959306706857,13.060000000000294,17.943401424176425,10.048742632190535,0.048552077953548,normal,normal,14.3074,5.54335,62.5654,1326.0
normal_i0.0_r38,normal,0.0,38,7,10.984836406967682,10.77529481152412,18271,0.8488269454123113,1.0,0.0040418118466898,3.446303116147309,2.563420679886685,7.550000000000168,4.52459048474122,3.2512825773285567,0.0431151087491365,normal,normal,3.44631,1.13326,13.796,1412.0
normal_i0.0_r39,normal,0.0,39,7,12.95398311433648,12.748144362876456,22368,0.8725570509069631,0.9395434916718076,0.0050711917300565,8.599737360472751,4.080124753775444,1009.29,6.34474019397187,4.448205880098071,0.0482960833506025,normal,normal,8.59973,2.18121,30.1231,1523.0
normal_i0.0_r40,normal,0.0,40,4,13.172519346450306,13.035356754932344,27763,0.9271021171441928,0.9084836339345356,0.1386161757830762,24.32139705882353,7.292683823529411,4.650000000000265,20.40935468953633,9.706173494859984,0.0429649227896,normal,normal,24.3214,6.61856,111.49,1360.0
dos_i1.0_r1,dos,1.0,1,4,12.693231431546735,12.548559752408144,21554,0.9139246947082768,0.9992372234935164,0.0103459972862957,10.18351145038168,3.947648854961832,5.599999999999827,5.687324222254266,2.8290846048805363,0.0599124873779872,dos,attack,10.1878,1.74981,58.9076,1309.0
dos_i1.0_r2,dos,1.0,2,5,13.743522069597368,13.598242197464277,26647,0.930184661570147,0.9797979797979798,0.0201766328062275,15.33926116838488,6.7740893470790375,8.539999999999992,14.301792542194786,9.891825233961033,0.0486656791345627,dos,attack,14.9202,4.93218,78.7142,1154.0
dos_i1.0_r3,dos,1.0,3,5,10.489671905924164,10.329488014914514,17441,0.8852850109131516,1.0,0.0015735241865895,4.003544106167057,2.742419984387197,13.049999999999784,3.468527365813549,1.7291025008764451,0.0570252222782444,dos,attack,4.00355,1.28658,17.2776,1281.0
dos_i1.0_r4,dos,1.0,4,6,13.364099811914285,13.19211429897837,29921,0.9144280431527154,0.8654292343387471,0.1566578038568503,20.029133154602324,7.628856121537087,12.909999999999757,21.737129209158272,7.98679829295022,0.04189795966267,dos,attack,20.0291,5.46015,96.6296,1119.0
