run_id,scenario,intensity,run,n_flows,total_throughput_mbps,max_flow_throughput_mbps,max_flow_txpackets,flow_concentration,delivery_ratio,overall_loss_ratio,monitor_owd_ms,monitor_pdv_ms,victim_startup_lag_ms,mean_owd_ms,mean_pdv_ms,telemetry_throughput_mbps,label_class,label_binary
normal_i0.0_r36,normal,0.0,36,6,12.62044701314682,12.435947652774951,22687,0.8811169799596085,0.9638949671772429,0.04823675625291285,21.255221339387063,5.598745743473326,12.08000000000009,13.220640567524129,7.674169651264033,0.05236565776780665,normal,normal
normal_i0.0_r37,normal,0.0,37,6,13.685622004213315,13.499659693742176,26247,0.9031691958294622,0.9484915378955114,0.05808471835105468,15.442513576415827,6.58356089992242,13.070000000000359,17.89540795732227,10.568859893631137,0.048552077953548024,normal,normal
normal_i0.0_r38,normal,0.0,38,7,10.99197557899948,10.769020116173126,18271,0.8488269454123113,0.9992917847025495,0.002229965156794425,7.7420978029766125,3.2796172927002125,7.560000000000233,5.734371993405654,4.037801617326641,0.04311510874913651,normal,normal
normal_i0.0_r39,normal,0.0,39,7,12.957881145554744,12.73767870359434,22368,0.8725570509069631,0.9383096853793954,0.0061244392432221574,7.428796844181461,4.008553583168967,1009.3200000000002,7.3364120091145955,5.224131513781842,0.0482960833506025,normal,normal
normal_i0.0_r40,normal,0.0,40,4,13.068031045047851,12.914080031384856,27763,0.9271021171441929,0.9438877755511023,0.14325786415547986,35.987968860580324,7.3171974522292995,4.6600000000003305,28.61282530181093,11.607811729912415,0.04296492278960008,normal,normal
dos_i1.0_r1,dos,1.0,1,4,12.656480926678299,12.500504555155928,21554,0.9139246947082768,0.9931350114416476,0.01416214382632293,7.6898617511520735,3.4143241167434715,5.599999999999827,5.816631327486723,3.6794542012130718,0.059912487377987204,dos,attack
dos_i1.0_r2,dos,1.0,2,5,13.696394288707117,13.540679805850182,26647,0.930184661570147,0.9797979797979798,0.024156107096729152,12.88754295532646,6.529338487972509,8.550000000000058,11.2931557653824,8.309228275682035,0.048665679134562774,dos,attack
dos_i1.0_r3,dos,1.0,3,5,10.50611921695532,10.334405007144296,17441,0.8852850109131516,0.9992193598750976,0.0011674534287599615,7.3250625,3.5211796874999997,13.069999999999915,4.353896955853111,2.311801721144718,0.0570252222782444,dos,attack
dos_i1.0_r4,dos,1.0,4,6,13.09008574154197,12.910042910776003,29921,0.9144280431527154,0.8847641144624904,0.1757281256685309,32.51153846153846,7.8287849650349655,12.929999999999886,21.545289792676456,8.022521777793221,0.04189795966267001,dos,attack
dos_i1.0_r5,dos,1.0,5,8,10.628053609375195,10.386809697981361,18170,0.841086886080637,0.991108476585655,0.008471045688098875,2.8668181818181817,1.919958133971292,2.62999999999991,5.415830615404497,3.4755069701226122,0.042459291043426904,dos,attack
dos_i1.0_r6,dos,1.0,6,4,10.026035675329137,9.884233119675377,18613,0.9042899480153525,0.9978038067349927,0.004421124228732449,2.753947175348496,2.004358033749083,14.279999999999848,3.275393999540306,2.1068985682913755,0.04411195010891447,dos,attack
dos_i1.0_r7,dos,1.0,7,7,11.392902408246627,11.209757385153122,17015,0.8679793909095547,0.9969992498124531,0.005050247411110544,3.911527464258841,2.7292325056433406,5.530000000000257,4.722898785902878,4.16884681306933,0.05050514510340986,dos,attack
dos_i1.0_r8,dos,1.0,8,5,12.51212346975545,12.352997924014518,22656,0.9210504919099114,0.9602888086642599,0.0935035368729165,11.613721804511277,5.668411654135338,7.519999999999971,18.80157387834775,10.929086265774174,0.05845268976232458,dos,attack
dos_i1.0_r9,dos,1.0,9,8,9.755914812650648,9.510686831315663,17849,0.823635272945411,0.9953890489913545,0.005398920215956809,3.7571742906774754,2.086363636363636,49.97000000000007,4.372922503530401,3.740824834998436,0.04943655657213707,dos,attack
dos_i1.0_r10,dos,1.0,10,7,11.585850647152435,11.40245975879684,27507,0.9034684359193326,0.9260869565217391,0.19326019838402417,19.18794992175274,6.4129655712050075,14.019999999999921,13.610673857621189,8.605260097638778,0.06829022855058565,dos,attack
dos_i2.0_r1,dos,2.0,1,4,12.809166797656893,12.644262646352653,21554,0.9128022699360522,0.9984744469870328,0.0037267606826747977,6.528013750954927,3.3926203208556154,5.549999999999944,4.676035074240213,2.5833368021673486,0.059912487377987204,dos,attack
dos_i2.0_r2,dos,2.0,2,5,13.685200840545706,13.520013455408742,26647,0.9292439670804854,0.9823232323232324,0.02448040172966941,15.559897172236504,6.973333333333332,8.550000000000058,12.35734219125959,9.524868632130381,0.048665679134562774,dos,attack
dos_i2.0_r3,dos,2.0,3,5,10.472447539685469,10.293082585989808,17441,0.8839837810440953,0.9984387197501952,0.006284845413076533,4.163729476153244,3.1757154026583274,13.24000000000014,6.384182919860579,3.4483575509925872,0.0570252222782444,dos,attack
dos_i2.0_r4,dos,2.0,4,6,13.198415147508113,13.005700916525361,29921,0.913618320610687,0.9040989945862336,0.16769465648854961,42.58314798973482,8.042763045337894,12.379999999999836,25.286515040993166,10.035063251478606,0.04189795966267001,dos,attack
dos_i2.0_r5,dos,2.0,5,8,10.710556736996368,10.460778335619665,18170,0.8399593195266272,0.998814463544754,0.004021819526627219,2.536284866468843,1.8394718100890206,2.609999999999779,4.785206044539536,3.435406887513818,0.042459291043426904,dos,attack
